id,max_level,mpp,ppm,type
1973e64f-fdcb-4237-81a1-75e26a52a423,18,0.25,4024144.869215292,DX1
7db282c9-f0c1-4302-8d6e-f01ddd65fdb7,17,0.25,4056795.131845842,TS1
7ef38571-4cc4-4458-bd70-7e1747a05531,17,0.25,4071661.2377850167,DX1
a5fc0598-a85d-4437-af61-1dd720b118dc,17,0.25,3960396.039603961,TS2
51b1d61e-15c2-4619-826e-995b432edd1d,17,0.25,4032258.064516129,TS1
c9eda175-ef25-49f1-beb1-3a8cb99c1f37,17,0.25,4051863.857374393,DX1
3c31a357-bd52-4a7e-9691-745c9aa17458,17,0.25,4051863.857374393,DX1
fa386b76-b962-45e1-8966-e749c0b60f6f,17,0.25,4024144.869215292,TSA
26ca87e0-8d27-4861-88f0-087fc3450ca7,17,0.25,4024144.869215292,BSA
b011f09a-6a17-4ae3-aa0f-d37bbbf89569,17,0.25,4024144.869215292,BSA
d7539c2a-21e3-437b-9070-b840b3083645,17,0.25,4032258.064516129,DX1
9890368b-05a4-452b-971b-78c59f8d9f2c,17,0.25,4024144.869215292,BS1
2cc0b84e-854f-4f18-b8e2-b8fda16e19b9,17,0.25,4024144.869215292,BS1
17d73d0f-2b22-4eb6-b2f3-5b1ffdd66fdb,16,0.25,4024144.869215292,TSA
8f0683e7-715c-4ac3-9d3c-164b7d20da0c,18,0.25,4032258.064516129,DX1
59e62e9c-0a17-4019-a32c-bebfcba41f46,17,0.25,4024144.869215292,DX1
c1dca73c-9817-47da-82c4-83197a6f33bf,18,0.25,4024144.869215292,TSA
5f122089-e41d-4a56-8c98-c5250f91be8a,17,0.25,4024144.869215292,MSA
09528425-4c6f-4382-af89-40aaa0957100,17,0.25,3957261.574990107,TS1
4eec69ca-381b-4c17-b3e9-49492d71560e,17,0.25,3960396.039603961,DX1
98e27f92-4daf-40a9-82fe-4257aae8e51c,18,0.25,4024144.869215292,TS1
1f4d56a0-b948-4a65-8b3a-f66d30317e0b,17,0.25,3957261.574990107,DX2
ac9bbb33-2762-4c51-9271-5608dca9cef3,17,0.25,4071661.2377850167,DX1
bf54bcf8-8a00-427f-846d-0e4754c21ece,17,0.25,4051863.857374393,DX1
7c972c94-0632-4d61-91da-2f9aaa9a440b,17,0.25,4024144.869215292,TSC
dd988de8-397e-488d-aa6b-03de44276da4,17,0.25,3992015.968063873,DX1
8c97f736-ab41-4651-b74c-88c8ddf98cdf,16,0.25,4024144.869215292,TS1
ee13d02e-89ce-4506-bfbc-12bc28afec47,17,0.25,4056795.131845842,TSA
d2a708ea-f9cd-485f-8917-060f7389f436,18,0.25,4024144.869215292,BSA
7a7acdff-a892-413b-a325-54348e7cab42,18,0.25,4032258.064516129,DX1
88cadd2f-1c67-4be7-997e-d3a2d1b04480,17,0.25,4024144.869215292,DX1
2e0a457c-bf0a-456f-a8d2-0b188bdb0e7a,17,0.25,4071661.2377850167,DX1
64093c9e-aebe-4367-adbb-3ea85e3234c9,18,0.25,4032258.064516129,DX1
343ecd41-8a75-4f06-abbe-f1cf262e1e80,18,0.25,4024144.869215292,BSA
b4a40f13-50f9-4d74-8d78-fcab061817ae,17,0.25,4056795.131845842,TSA
d914ef3a-14a5-48de-af3c-26b30fec4d6e,17,0.25,4051863.857374393,TS1
9a20ac7c-92e4-4a49-b103-351bb3fcefcc,17,0.23,4301075.268817204,DX1
9074f2fe-d045-4790-94d7-39a2cedfe0f9,17,0.25,4024144.869215292,BS2
15668114-65e8-4996-a9ef-0a8a921c6acf,17,0.25,4071661.2377850167,DX2
9e4fbdb7-824d-4ff4-9bb7-83e67be21b6d,17,0.25,3992015.968063873,DX1
4ebf6799-32b8-40d6-bc20-7914ad06383c,17,0.25,4032258.064516129,TS1
ded10b7f-e408-4b52-b735-dfc530e6bc5f,17,0.25,4051863.857374393,DX1
ef9c3256-6575-45b4-90fc-877abf76cea3,17,0.25,3992015.968063873,TSA
e97b3561-545a-4109-97a5-9c3554d777ed,17,0.25,4051863.857374393,TSA
cc040860-10f3-4e91-81e2-32c1d6a6a033,18,0.25,4024144.869215292,MSA
2a1236cc-8e32-4299-a161-9117993d8480,17,0.25,4024144.869215292,TS1
c3c831ca-75b2-4186-8959-08cc4899e0a0,17,0.25,4024144.869215292,TSA
23e2ba74-3457-4f1a-8c12-ea00af16c49c,17,0.25,3992015.968063873,DX1
69620d40-eaad-479f-93f4-abdb555e9b57,17,0.25,4024144.869215292,TS1
a951559a-e6c0-419b-b09f-43e6cb6ee3ea,17,0.25,3966679.8889329634,DX1
c9c58d1a-1d5c-4d19-a11c-b691c3b89154,17,0.25,4024144.869215292,BSA
ef05e024-2bd6-4421-b519-ec31239d7fdc,18,0.25,4024144.869215292,BSA
5492fef9-c23d-4658-8124-0249daad7100,17,0.25,4071661.2377850167,TS1
4021602b-f54a-451b-9bb5-e3515a368610,18,0.25,4024144.869215292,MS1
131dc5ec-a489-4d05-8ba6-fe52b05dc759,17,0.25,4024144.869215292,TSA
82eddd0b-419e-4693-bb3d-3b5740174566,16,0.25,4032258.064516129,DX1
36f50699-4df9-41c8-a9cf-acda3c4a99e0,17,0.25,4024144.869215292,BSA
487c4154-b6ec-434f-af0d-ceebe175973c,17,0.25,4024144.869215292,BSC
5f247d38-fe47-43fc-996d-8ab7c1ae82c1,16,0.25,4024144.869215292,TSA
309a4032-b97b-459f-9929-848997cf413f,18,0.25,4024144.869215292,TSA
919ee5f1-f2b9-4065-b07c-0b9687af5456,18,0.25,4051863.857374393,DX1
27a130bb-89c5-4b8a-9003-f78376f5fb6a,16,0.25,4024144.869215292,BSA
4a7242be-4221-4354-8523-3fe954a2f964,17,0.25,4024144.869215292,TSA
919a8227-b4fd-4b0b-b940-e385df998081,18,0.25,4024144.869215292,DX1
d7a7cc44-e056-4714-98bf-094777f5d589,17,0.25,4071661.2377850167,DX1
acbd8276-ad78-4278-8dcf-2657aa1345db,16,0.25,4024144.869215292,TSA
20c648d7-3d5c-490b-8820-5a11dcc5e592,17,0.25,4024144.869215292,DX1
1ceeb93a-a6d3-41af-b2b1-922af6ce9816,17,0.25,4051863.857374393,TSA
2c257847-e4db-4332-931b-1e791080f9d8,17,0.25,4051863.857374393,TSA
da46800f-3d7a-4d96-8fc3-ba0220b9d52c,17,0.25,3992015.968063873,BS1
6f7c1fdf-19c7-448c-9b71-23fcec0bf4eb,17,0.25,3957261.574990107,DX1
8a75c1a6-273f-4ed1-ba66-0f37ca71f1b1,17,0.25,4024144.869215292,TSA
0d289df8-5c01-4ddc-9b03-e24f5ac674d9,17,0.25,4024144.869215292,BSA
36fc54d9-317b-4c1c-ae55-09acaa86ddf4,16,0.50,2003205.1282051285,DX1
c88d4e3f-aa39-46d6-ae1c-18c3f77b50b8,17,0.25,4024144.869215292,TS1
ff95d62c-b864-4380-8e61-ff03eef5cec9,17,0.25,4024144.869215292,TSA
2af9ce8f-ade7-4b61-97dc-7d9a82680a95,17,0.25,4051863.857374393,DX1
d6243a44-5912-4eb7-92e7-113f99b8b0bb,16,0.50,2003205.1282051285,DX1
b4433a81-b4fb-4a44-8962-a53c123e120e,17,0.25,4032258.064516129,TSA
8ebbed71-0703-491c-8169-ff5505fef9f6,18,0.25,3992015.968063873,TSA
554855d7-4e21-406b-8f9f-458b1e7c89c9,17,0.25,4056795.131845842,DX1
1f93fa64-2f4f-4109-b2cb-b0aa11ef75de,17,0.25,4024144.869215292,TS1
1c4ec716-8a06-4bf9-b113-4bd0c8134c3f,17,0.25,4056795.131845842,DX2
ae62c084-6ae3-401f-bb42-2c55506889f7,16,0.23,4301075.268817204,DX1
a8ebc10a-c457-4b47-993d-ec52aa5f8750,17,0.25,4032258.064516129,TSA
58d0c0d4-3bcf-452b-99e5-afb389670145,17,0.25,4056795.131845842,TS1
43bc0771-abb7-4b6c-9ff2-e3e7ab2d6909,17,0.25,3992015.968063873,BS1
6f29dfa9-d166-4f07-9cdb-0daceb7341e9,17,0.25,3957261.574990107,DX2
05ae8085-d10a-4c91-92c4-c44b668ef158,17,0.25,3957261.574990107,TS1
7f454192-063c-405a-b047-b771922d0378,17,0.25,3992015.968063873,DX1
16a11d0a-840a-4e58-8add-d975dee09f6d,17,0.25,4024144.869215292,DX1
d363e3fe-c1e6-4dc9-b5fe-34ec5571b1d7,17,0.25,4024144.869215292,TS1
33edbe63-b23a-4a41-b47a-629d132e3a14,17,0.25,4032258.064516129,DX1
fe6f2fa6-23c9-4e60-9799-982e73664577,17,0.25,4024144.869215292,TSA
96ce4bc0-f846-4a4a-b2a8-925ed5dd423e,17,0.25,4051863.857374393,DX1
140f1097-9544-4d00-af9f-1291d8de8091,17,0.25,4024144.869215292,TS1
edaed3cc-ec4f-4792-aab7-27078b0f30a3,17,0.25,3957261.574990107,DX1
a74100ae-ace3-40e1-9aa4-69c6c848e41c,17,0.25,4024144.869215292,DX1
a30b3890-b243-4cc9-b031-4b44db1f2e97,17,0.25,4024144.869215292,TSA
09a79e85-a129-4999-89f3-d690b6df37cb,17,0.25,4024144.869215292,TSA
398ebddd-03f7-4ea8-8bc2-00b1252bb6e0,17,0.25,4032258.064516129,DX1
870057a9-663c-432a-8c07-4af77e6ca31c,16,0.50,2008435.428800964,DX1
8cd54282-7f08-4459-9dd0-af19130bab64,17,0.25,3992015.968063873,DX1
6f9152af-1a95-43a7-b419-3cfde72f24f2,17,0.25,4024144.869215292,BSB
5aa045ca-4a37-4f1a-a2f0-c6675c45537c,17,0.25,4024144.869215292,TSA
69a45353-526f-441f-aebd-3810a0ca8b24,16,0.25,3992015.968063873,DX1
9ffb069b-aa27-42cc-a3ca-fd7740b267ed,17,0.25,4071661.2377850167,DX1
acc74a64-a77a-47fc-b771-57856b239874,17,0.25,3957261.574990107,DX1
dcbcf0ea-f460-441c-8f25-e61216a234a9,18,0.25,4024144.869215292,DX1
4f8c0f93-5eac-40bc-bbc2-78cba1cf3e7e,18,0.25,4024144.869215292,DX1
e400a358-e59e-49fd-805d-d0290cca99f0,17,0.25,4024144.869215292,TSA
a5365497-4cd4-4858-8293-0d6d4d4a440e,18,0.25,4024144.869215292,TSA
154235da-b628-4d36-965d-a82354f5025e,16,0.23,4301075.268817204,DX1
f1c3ff97-999e-4409-9957-aed6e44a816e,18,0.25,4024144.869215292,TSA
2509c048-d422-4e25-aa2f-004cf957075a,17,0.25,3992015.968063873,MS1
0ec0bd4a-8a29-47f4-911a-9234dc95de91,17,0.25,4024144.869215292,BS1
041d454d-4bae-4e12-8f32-46220670ef16,17,0.25,4024144.869215292,DX1
5728ade8-c43c-49f6-b887-d1bef00ec96d,17,0.25,3957261.574990107,DX2
0af70079-2948-4c25-8ac5-b699160a52a5,17,0.25,4024144.869215292,TSB
a726c47a-d079-4a8b-bc97-ce2f554544a6,17,0.25,4024144.869215292,BSA
db7e4dc3-e9e1-47bd-ab03-7b48e0b1beaa,17,0.25,4056795.131845842,TSA
f950f754-0780-47e0-9c3c-6adebbf1ccfa,17,0.25,3957261.574990107,TSD
befd78a4-08f6-41d6-83ff-27b25bb81a29,17,0.25,4024144.869215292,TSA
52767301-1f67-4c80-88de-a77f3a5ae1c1,18,0.25,4051863.857374393,DX1
5823e193-f65c-4296-801b-535cd6ab1816,17,0.25,3992015.968063873,TS1
8f6f7af5-28d7-42d0-8540-5eeb8d711701,18,0.25,4024144.869215292,DX1
a3acb9ca-671d-4a87-a3e2-4cf350b0eace,18,0.25,3992015.968063873,TSA
ba266871-0885-4597-a794-08634ebc48b2,17,0.25,4032258.064516129,TS1
